"order_id","date_key","merchant_key","product_key","total_sale_amount"
1930,20251115,2,455,207.40
1930,20251115,2,465,211.74
1931,20251205,10,270,135.72
1931,20251205,10,306,303.16
1932,20251019,19,152,73.68
1932,20251019,19,254,182.72
1933,20251109,11,9,259.77
1933,20251109,11,91,296.07
1934,20251122,7,155,127.64
1934,20251122,7,249,26.10
1935,20251206,4,62,105.64
1935,20251206,4,270,67.60
1936,20251103,7,147,19.77
1936,20251103,7,264,61.57
1937,20251117,14,85,258.32
1937,20251117,14,265,106.40
1938,20251126,13,142,32.06
1938,20251126,13,358,191.37
1939,20251201,12,189,116.04
1939,20251201,12,444,259.20
1940,20251018,15,241,77.92
1940,20251018,15,335,179.90
1941,20251027,19,81,41.61
1941,20251027,19,468,319.56
1942,20251101,6,415,52.62
1942,20251101,6,483,27.18
1943,20251213,14,20,116.64
1943,20251213,14,480,267.76
1944,20251031,10,27,126.90
1944,20251031,10,290,85.83
1945,20251129,13,155,51.45
1945,20251129,13,304,94.66
1946,20251117,6,123,69.40
1946,20251117,6,263,137.16
1947,20251026,4,117,188.16
1947,20251026,4,490,10.70
1948,20251102,3,60,176.24
1948,20251102,3,99,248.10
1949,20251124,19,205,186.14
1949,20251124,19,324,125.84
1950,20251128,4,197,32.21
1950,20251128,4,432,245.80
1951,20251022,10,194,148.20
1951,20251022,10,463,203.24
1952,20251121,16,314,86.96
1952,20251121,16,450,163.66
1953,20251119,4,146,139.34
1953,20251119,4,479,80.72
1954,20251205,8,97,24.70
1954,20251205,8,369,181.56
1955,20251117,2,244,143.50
1955,20251117,2,391,179.18
1956,20251125,8,106,228.75
1956,20251125,8,281,87.43
1957,20251123,10,410,125.72
1957,20251123,10,459,179.98
1958,20251020,5,81,45.62
1958,20251020,5,255,249.00
1959,20251125,2,174,388.00
1959,20251125,2,454,312.80
1960,20251211,6,112,205.36
1960,20251211,6,461,35.22
1961,20251214,13,135,169.86
1961,20251214,13,194,199.76
1962,20251206,4,200,10.92
1962,20251206,4,497,72.08
1963,20251204,16,185,280.26
1963,20251204,16,364,45.29
1964,20251202,10,318,114.87
1964,20251202,10,451,67.50
1965,20251128,3,47,78.81
1965,20251128,3,301,166.82
1966,20251022,5,16,82.16
1966,20251022,5,85,142.96
1967,20251030,18,104,89.96
1967,20251030,18,230,187.36
1968,20251030,1,2,176.94
1968,20251030,1,156,48.50
1969,20251107,4,34,93.30
1969,20251107,4,415,8.31
1970,20251028,14,155,40.52
1970,20251028,14,171,112.98
1971,20251103,16,165,12.87
1971,20251103,16,294,157.64
1972,20251110,15,354,285.12
1973,20251025,9,38,49.40
1973,20251025,9,368,78.92
1974,20251018,15,277,378.28
1974,20251018,15,285,124.86
1975,20251031,10,72,295.89
1975,20251031,10,420,93.63
1976,20251030,3,240,172.84
1976,20251030,3,464,70.77
1977,20251126,15,183,203.37
1977,20251126,15,198,306.45
1978,20251113,17,151,173.37
1978,20251113,17,497,107.10
1979,20251017,2,6,256.56
1979,20251017,2,420,42.45
1980,20251213,17,300,167.31
1980,20251213,17,483,274.11
1981,20251214,19,34,19.14
1981,20251214,19,201,150.98
1982,20251123,16,242,79.78
1982,20251123,16,375,176.74
1983,20251201,4,9,76.50
1983,20251201,4,28,172.02
1984,20251203,2,311,39.28
1984,20251203,2,318,99.62
1985,20251112,17,119,73.90
1985,20251112,17,482,98.52
1986,20251203,3,277,105.00
1986,20251203,3,321,354.32
1987,20251107,13,185,173.52
1987,20251107,13,272,65.76
1988,20251128,13,417,202.46
1988,20251128,13,468,262.76
1989,20251024,2,226,313.17
1989,20251024,2,470,193.02
1990,20251129,11,168,94.89
1990,20251129,11,468,142.86
1991,20251021,8,219,206.48
1991,20251021,8,341,24.59
1992,20251023,8,395,177.64
1992,20251023,8,429,6.36
1993,20251206,19,48,34.42
1993,20251206,19,244,206.34
1994,20251204,2,451,173.01
1994,20251204,2,495,65.69
1995,20251208,8,54,93.36
1995,20251208,8,472,143.56
1996,20251205,12,99,144.66
1996,20251205,12,471,87.90
1997,20251118,7,320,111.60
1997,20251118,7,365,94.44
1998,20251213,1,97,48.12
1998,20251213,1,122,111.48
1999,20251105,1,256,38.28
1999,20251105,1,428,294.18
2000,20251119,2,44,99.04
2000,20251119,2,101,139.08
2001,20251020,2,165,19.82
2001,20251020,2,338,27.99
2002,20251031,2,421,164.92
2002,20251031,2,462,99.32
2003,20251109,15,268,295.14
2003,20251109,15,325,57.20
2004,20251115,8,129,187.12
2004,20251115,8,208,85.17
2005,20251209,13,280,111.12
2005,20251209,13,476,160.56
2006,20251201,7,253,124.16
2006,20251201,7,324,244.29
2007,20251213,13,244,134.91
2007,20251213,13,258,105.64
2008,20251212,15,201,215.64
2008,20251212,15,261,83.97
2009,20251126,11,370,105.34
2009,20251126,11,424,88.38
2010,20251204,11,261,24.29
2010,20251204,11,337,60.68
2011,20251021,6,74,127.35
2011,20251021,6,161,130.71
2012,20251025,14,421,327.92
2012,20251025,14,464,142.04
2013,20251207,16,163,95.77
2013,20251207,16,317,64.43
2014,20251121,18,197,275.73
2014,20251121,18,304,312.27
2015,20251107,2,77,128.10
2015,20251107,2,494,64.44
2016,20251114,18,8,113.61
2016,20251114,18,226,116.98
2017,20251210,3,56,181.14
2017,20251210,3,460,146.97
2018,20251116,4,9,269.16
2018,20251116,4,288,32.63
2019,20251130,11,268,204.22
2019,20251130,11,373,190.64
2020,20251213,5,3,50.67
2020,20251213,5,331,37.76
2021,20251109,9,145,7.22
2021,20251109,9,176,165.51
2022,20251116,18,182,199.84
2022,20251116,18,417,152.60
2023,20251022,19,69,24.51
2023,20251022,19,300,122.40
2024,20251211,4,332,28.92
2024,20251211,4,344,58.72
2025,20251123,4,40,141.98
2025,20251123,4,209,121.00
2026,20251114,11,384,76.84
2026,20251114,11,465,133.44
2027,20251205,13,186,284.94
2027,20251205,13,296,234.57
2028,20251028,8,142,83.26
2028,20251028,8,479,70.00
2029,20251110,13,242,138.92
2029,20251110,13,442,149.04
2030,20251026,16,355,58.86
2030,20251026,16,423,84.81
2031,20251108,4,331,44.79
2031,20251108,4,345,47.78
2032,20251017,16,269,114.60
2032,20251017,16,321,23.65
2033,20251130,15,12,307.84
2033,20251130,15,461,40.11
2034,20251027,16,161,24.40
2034,20251027,16,284,27.96
2035,20251024,14,316,138.76
2035,20251024,14,333,103.44
2036,20251129,2,277,166.14
2036,20251129,2,325,70.72
2037,20251201,7,217,176.44
2037,20251201,7,268,101.45
2038,20251128,8,24,12.38
2038,20251128,8,326,99.88
2039,20251206,8,323,73.60
2039,20251206,8,335,37.76
2040,20251212,2,191,355.12
2040,20251212,2,294,311.37
2041,20251121,4,94,144.28
2041,20251121,4,433,32.66
2042,20251023,1,319,58.82
2042,20251023,1,459,73.14
2043,20251123,13,28,31.21
2043,20251123,13,100,84.58
2044,20251110,18,72,15.88
2044,20251110,18,411,402.88
2045,20251122,1,415,151.02
2045,20251122,1,500,251.24
2046,20251129,3,31,60.03
2046,20251129,3,97,44.56
2047,20251028,16,182,190.50
2047,20251028,16,404,56.65
2048,20251115,4,125,172.32
2048,20251115,4,212,139.84
2049,20251125,13,79,57.75
2049,20251125,13,414,80.96
2050,20251122,10,379,379.12
2050,20251122,10,500,102.60
2051,20251206,5,84,32.76
2051,20251206,5,380,304.76
2052,20251209,3,112,34.88
2052,20251209,3,325,191.88
2053,20251204,3,117,184.20
2053,20251204,3,129,156.39
2054,20251117,14,357,171.26
2054,20251117,14,495,219.48
2055,20251122,7,258,156.30
2055,20251122,7,449,66.12
2056,20251118,13,252,173.46
2056,20251118,13,391,196.16
2057,20251031,9,109,18.36
2057,20251031,9,163,176.62
2058,20251209,4,168,92.64
2058,20251209,4,364,50.56
2059,20251019,1,210,141.45
2059,20251019,1,252,71.99
2060,20251203,10,168,113.37
2060,20251203,10,182,133.18
2061,20251208,9,150,181.05
2061,20251208,9,291,32.89
2062,20251019,19,89,84.64
2062,20251019,19,143,107.56
2063,20251111,18,373,351.52
2063,20251111,18,479,160.04
2064,20251023,2,154,48.46
2064,20251023,2,178,157.40
2065,20251102,5,130,38.31
2065,20251102,5,367,7.37
2066,20251207,18,133,197.10
2066,20251207,18,459,92.81
2067,20251127,2,315,213.72
2067,20251127,2,465,96.28
2068,20251113,6,59,18.00
2068,20251113,6,473,52.14
2069,20251117,6,307,55.92
2069,20251117,6,483,247.77
2070,20251103,7,234,271.95
2070,20251103,7,235,74.08
2071,20251121,10,10,47.55
2071,20251121,10,98,244.83
2072,20251210,5,38,21.77
2072,20251210,5,50,83.16
2073,20251104,6,365,27.84
2073,20251104,6,372,122.20
2074,20251114,16,161,44.92
2074,20251114,16,355,210.75
2075,20251127,3,268,150.46
2075,20251127,3,453,174.36
2076,20251018,17,144,57.34
2076,20251018,17,366,152.07
2077,20251213,11,251,74.70
2077,20251213,11,271,95.73
2078,20251213,2,257,111.84
2078,20251213,2,446,267.78
2079,20251118,12,28,53.58
2079,20251118,12,199,298.80
2080,20251130,12,275,42.04
2080,20251130,12,346,237.75
2081,20251026,17,124,206.40
2081,20251026,17,197,140.78
2082,20251104,13,12,93.32
2082,20251104,13,281,73.00
2083,20251025,14,65,390.28
2083,20251025,14,274,205.84
2084,20251116,19,187,104.18
2084,20251116,19,445,357.16
2085,20251109,11,11,416.92
2085,20251109,11,237,141.00
2086,20251027,13,29,71.84
2086,20251027,13,253,41.02
2087,20251029,5,56,182.72
2087,20251029,5,339,307.68
2088,20251207,15,319,207.48
2088,20251207,15,363,24.90
2089,20251031,9,212,105.36
2089,20251031,9,219,229.84
2090,20251122,19,62,84.16
2090,20251122,19,250,184.24
2091,20251115,3,35,283.89
2091,20251115,3,401,293.52
2092,20251027,14,88,187.12
2092,20251027,14,324,275.07
2093,20251118,10,408,193.92
2093,20251118,10,444,416.00
2094,20251104,6,138,26.42
2094,20251104,6,385,255.66
2095,20251103,19,108,184.70
2095,20251103,19,220,234.57
2096,20251124,10,92,13.98
2096,20251124,10,475,74.38
2097,20251111,6,341,138.15
2097,20251111,6,343,180.72
2098,20251117,10,173,193.80
2098,20251117,10,404,95.29
2099,20251214,12,227,219.84
2099,20251214,12,234,290.28
2100,20251212,4,400,200.04
2100,20251212,4,424,167.85
2101,20251020,2,111,112.96
2101,20251020,2,373,162.18
2102,20251031,4,346,8.88
2102,20251031,4,439,30.68
2103,20251104,9,171,5.30
2103,20251104,9,218,36.15
2104,20251119,18,266,205.26
2104,20251119,18,361,40.04
2105,20251019,1,55,368.64
2105,20251019,1,90,30.44
2106,20251023,5,172,234.24
2106,20251023,5,213,70.90
2107,20251023,7,49,137.38
2107,20251023,7,344,48.38
2108,20251021,18,436,101.38
2108,20251021,18,492,20.32
2109,20251209,6,60,198.78
2109,20251209,6,66,143.07
2110,20251126,17,129,46.32
2110,20251126,17,429,19.62
2111,20251106,16,10,99.02
2111,20251106,16,177,230.25
2112,20251129,10,80,73.00
2112,20251129,10,330,183.69
2113,20251029,19,71,167.16
2113,20251029,19,105,117.09
2114,20251120,9,74,156.57
2114,20251120,9,223,63.76
2115,20251113,12,236,92.40
2115,20251113,12,331,117.45
2116,20251118,2,258,52.48
2116,20251118,2,444,104.53
2117,20251028,3,135,182.84
2117,20251028,3,257,146.66
2118,20251028,9,166,24.30
2118,20251028,9,385,109.53
2119,20251129,18,23,272.16
2119,20251129,18,76,45.51
2120,20251028,16,95,64.31
2120,20251028,16,353,189.30
2121,20251108,12,304,31.00
2121,20251108,12,361,119.90
2122,20251111,14,213,68.16
2122,20251111,14,354,20.52
2123,20251020,6,178,102.56
2123,20251020,6,372,24.90
2124,20251025,7,150,230.04
2124,20251025,7,325,290.61
2125,20251026,15,81,85.21
2125,20251026,15,361,266.43
2126,20251106,11,179,78.36
2126,20251106,11,273,31.44
2127,20251107,11,400,106.08
2127,20251107,11,428,251.34
2128,20251030,7,366,187.95
2128,20251030,7,468,94.65
2129,20251206,3,316,190.98
2129,20251206,3,347,72.36
2130,20251023,4,358,170.94
2130,20251023,4,426,308.49
2131,20251110,20,138,296.20
2131,20251110,20,239,241.14
2132,20251206,12,31,166.36
2132,20251206,12,181,297.80
2133,20251128,14,270,106.23
2133,20251128,14,450,17.36
2134,20251129,8,56,30.23
2134,20251129,8,450,73.38
2135,20251026,6,66,490.27
2136,20251029,4,303,65.62
2136,20251029,4,334,234.44
2137,20251202,18,79,184.02
2137,20251202,18,397,192.62
2138,20251105,3,35,71.60
2138,20251105,3,491,273.93
2139,20251129,17,4,36.86
2139,20251129,17,204,176.34
2140,20251018,19,23,37.92
2140,20251018,19,192,233.61
2141,20251203,9,61,149.92
2141,20251203,9,211,71.04
2142,20251129,14,22,209.88
2142,20251129,14,336,43.06
2143,20251109,14,392,52.35
2143,20251109,14,467,201.48
2144,20251102,14,90,57.73
2144,20251102,14,182,81.54
2145,20251129,8,274,94.29
2145,20251129,8,488,187.38
2146,20251019,3,247,201.81
2146,20251019,3,375,179.96
2147,20251201,14,183,207.24
2147,20251201,14,309,13.92
2148,20251126,18,60,79.29
2148,20251126,18,377,213.30
2149,20251114,2,107,51.48
2149,20251114,2,363,313.72
2150,20251124,12,13,13.50
2150,20251124,12,183,261.84
2151,20251116,7,357,251.04
2151,20251116,7,458,119.64
2152,20251120,10,237,158.28
2152,20251120,10,400,154.05
2153,20251210,15,56,197.12
2153,20251210,15,172,69.69
2154,20251105,20,194,200.40
2154,20251105,20,434,198.03
2155,20251213,17,253,44.24
2155,20251213,17,303,51.58
2156,20251026,15,127,241.80
2156,20251026,15,406,179.24
2157,20251101,15,50,293.55
2157,20251101,15,167,87.36
2158,20251109,2,25,149.92
2158,20251109,2,280,179.36
2159,20251117,4,106,374.80
2159,20251117,4,371,56.59
2160,20251105,5,87,61.89
2160,20251105,5,406,227.88
2161,20251125,3,149,60.60
2161,20251125,3,342,15.92
2162,20251127,16,245,165.88
2162,20251127,16,398,110.02
2163,20251118,15,136,168.12
2163,20251118,15,425,135.88
2164,20251103,18,106,201.84
2164,20251103,18,322,151.84
2165,20251025,3,153,178.44
2165,20251025,3,184,146.60
2166,20251114,5,83,15.81
2166,20251114,5,358,197.74
2167,20251106,18,411,243.87
2167,20251106,18,488,130.00
2168,20251213,16,28,55.42
2168,20251213,16,422,76.38
2169,20251107,7,381,198.93
2169,20251107,7,483,65.49
2170,20251029,6,169,10.16
2170,20251029,6,197,102.29
2171,20251017,9,21,71.30
2171,20251017,9,453,133.18
2172,20251207,12,154,18.92
2172,20251207,12,421,343.56
2173,20251116,11,184,90.10
2173,20251116,11,227,90.48
2174,20251117,4,30,291.42
2174,20251117,4,295,400.48
2175,20251122,5,282,262.16
2175,20251122,5,499,144.58
2176,20251020,3,18,139.70
2176,20251020,3,63,105.88
2177,20251208,18,235,53.08
2177,20251208,18,323,42.52
2178,20251027,9,66,107.72
2178,20251027,9,440,96.42
2179,20251129,6,193,19.65
2179,20251129,6,258,138.84
2180,20251109,13,46,14.32
2180,20251109,13,441,104.48
2181,20251207,8,32,71.60
2181,20251207,8,239,38.16
2182,20251019,12,17,201.87
2182,20251019,12,384,70.32
2183,20251202,11,47,71.50
2183,20251202,11,176,38.58
2184,20251202,10,69,182.90
2184,20251202,10,113,109.40
2185,20251108,14,62,22.50
2185,20251108,14,133,51.98
2186,20251016,10,134,77.38
2186,20251016,10,433,77.47
2187,20251202,6,309,84.82
2187,20251202,6,427,91.32
2188,20251115,5,196,209.06
2188,20251115,5,406,123.03
2189,20251111,12,222,49.21
2189,20251111,12,411,221.67
2190,20251206,2,38,332.28
2190,20251206,2,377,209.40
2191,20251204,2,188,195.51
2191,20251204,2,288,59.68
2192,20251212,12,287,87.89
2192,20251212,12,422,99.16
2193,20251101,15,270,138.96
2193,20251101,15,334,286.50
2194,20251020,20,233,43.76
2194,20251020,20,481,111.36
2195,20251018,19,334,162.18
2195,20251018,19,401,177.12
2196,20251028,7,169,125.10
2196,20251028,7,302,64.36
2197,20251019,10,88,87.48
2197,20251019,10,272,79.14
2198,20251202,16,287,265.98
2198,20251202,16,353,43.41
2199,20251027,2,172,45.71
2199,20251027,2,446,269.96
2200,20251119,3,13,242.70
2200,20251119,3,490,212.49
2201,20251113,15,74,208.53
2201,20251113,15,427,145.08
2202,20251207,16,94,124.10
2202,20251207,16,114,179.44
2203,20251017,8,74,27.63
2203,20251017,8,104,164.36
2204,20251128,17,70,130.12
2204,20251128,17,319,59.31
2205,20251204,17,131,103.96
2205,20251204,17,198,164.12
2206,20251021,18,152,273.00
2206,20251021,18,159,35.52
2207,20251107,6,75,29.13
2207,20251107,6,181,238.47
2208,20251105,18,60,60.22
2208,20251105,18,425,46.72
2209,20251207,10,189,254.91
2209,20251207,10,485,280.44
2210,20251204,5,188,43.72
2210,20251204,5,196,102.12
2211,20251029,5,158,79.10
2211,20251029,5,288,186.30
2212,20251124,7,95,206.01
2212,20251124,7,148,18.85
2213,20251214,19,339,398.56
2213,20251214,19,350,66.72
2214,20251209,11,272,185.30
2214,20251209,11,458,57.00
2215,20251016,8,72,176.97
2215,20251016,8,182,119.94
2216,20251108,2,160,134.40
2216,20251108,2,258,33.76
2217,20251203,10,361,299.31
2217,20251203,10,477,169.38
2218,20251108,4,140,17.58
2218,20251108,4,461,23.90
2219,20251104,5,206,66.81
2219,20251104,5,471,155.10
2220,20251214,19,269,160.24
2220,20251214,19,464,318.48
2221,20251105,8,209,180.84
2221,20251105,8,352,35.05
2222,20251103,14,272,91.80
2222,20251103,14,310,91.58
2223,20251016,18,343,226.77
2223,20251016,18,400,62.19
2224,20251018,17,257,18.62
2224,20251018,17,400,60.70
2225,20251113,4,187,56.67
2225,20251113,4,364,97.47
2226,20251029,12,61,172.68
2226,20251029,12,183,75.66
2227,20251110,8,20,88.14
2227,20251110,8,176,98.01
2228,20251114,17,55,53.60
2228,20251114,17,492,163.10
2229,20251103,19,114,386.40
2229,20251103,19,122,60.25
2230,20251016,13,241,144.00
2230,20251016,13,247,268.23
2231,20251122,4,218,363.84
2231,20251122,4,308,87.20
2232,20251124,19,45,263.64
2232,20251124,19,278,100.36
2233,20251021,13,208,164.24
2233,20251021,13,435,74.40
2234,20251214,14,313,205.76
2234,20251214,14,397,168.06
2235,20251212,2,32,67.52
2235,20251212,2,305,190.46
2236,20251205,12,131,314.40
2236,20251205,12,302,87.88
2237,20251029,3,467,313.23
2237,20251029,3,483,70.32
2238,20251127,14,161,393.00
2238,20251127,14,347,73.72
2239,20251104,5,308,126.60
2239,20251104,5,317,58.74
2240,20251214,1,109,109.65
2240,20251214,1,324,70.23
2241,20251122,11,201,85.54
2241,20251122,11,282,43.53
2242,20251214,7,431,156.12
2242,20251214,7,493,17.16
2243,20251026,1,142,32.32
2243,20251026,1,229,313.05
2244,20251019,10,54,96.26
2244,20251019,10,144,267.51
2245,20251214,9,65,240.30
2245,20251214,9,477,215.96
2246,20251207,8,81,157.76
2246,20251207,8,274,176.82
2247,20251026,15,89,23.21
2247,20251026,15,272,30.03
2248,20251031,9,127,188.46
2248,20251031,9,429,263.16
2249,20251118,10,471,155.19
2249,20251118,10,482,118.12
2250,20251120,15,259,86.98
2250,20251120,15,267,82.91
2251,20251213,19,315,11.06
2251,20251213,19,371,61.54
2252,20251114,4,22,131.61
2252,20251114,4,276,242.82
2253,20251025,20,117,193.94
2253,20251025,20,241,103.40
2254,20251109,11,4,80.39
2254,20251109,11,78,160.16
2255,20251214,9,250,64.56
2255,20251214,9,294,66.28
2256,20251026,11,90,63.30
2256,20251026,11,129,17.56
2257,20251202,11,2,108.26
2257,20251202,11,316,5.01
2258,20251019,15,79,137.44
2258,20251019,15,287,52.92
2259,20251019,4,65,333.08
2259,20251019,4,264,102.66
2260,20251213,18,224,164.20
2260,20251213,18,226,85.88
2261,20251126,4,362,137.36
2261,20251126,4,428,57.65
2262,20251211,3,5,191.88
2262,20251211,3,298,26.22
2263,20251120,12,342,62.64
2263,20251120,12,400,282.33
2264,20251129,10,50,236.55
2264,20251129,10,249,170.26
2265,20251121,4,134,64.60
2265,20251121,4,451,17.98
2266,20251023,12,395,97.78
2266,20251023,12,438,142.95
2267,20251103,12,201,17.48
2267,20251103,12,336,64.72
2268,20251121,11,374,48.44
2268,20251121,11,491,13.64
2269,20251208,7,83,37.58
2269,20251208,7,311,160.40
2270,20251209,10,31,25.08
2270,20251209,10,308,176.50
2271,20251119,12,263,14.20
2271,20251119,12,366,38.97
2272,20251019,10,7,218.85
2272,20251019,10,446,36.84
2273,20251215,10,419,178.54
2273,20251215,10,478,114.26
2274,20251208,17,202,105.90
2274,20251208,17,499,190.12
2275,20251120,4,13,73.50
2275,20251120,4,488,164.58
2276,20251204,19,281,20.59
2276,20251204,19,363,128.06
2277,20251214,12,9,69.30
2277,20251214,12,151,283.44
2278,20251203,14,8,289.32
2278,20251203,14,9,200.58
2279,20251027,7,147,64.46
2279,20251027,7,282,94.00
2280,20251113,3,243,112.20
2280,20251113,3,469,86.76
2281,20251130,4,3,70.77
2281,20251130,4,478,161.10
2282,20251028,18,360,199.42
2282,20251028,18,418,57.48
2283,20251202,11,301,25.16
2283,20251202,11,316,216.09
2284,20251124,14,136,170.64
2284,20251124,14,376,21.51
2285,20251017,17,487,142.68
2285,20251017,17,499,66.62
2286,20251125,15,74,198.45
2286,20251125,15,381,99.72
2287,20251016,5,84,76.06
2287,20251016,5,440,133.20
2288,20251025,19,309,34.12
2288,20251025,19,324,26.99
2289,20251129,14,199,66.86
2289,20251129,14,476,179.13
2290,20251108,14,82,110.88
2290,20251108,14,410,83.48
2291,20251202,7,343,64.57
2291,20251202,7,414,116.73
2292,20251118,17,31,19.12
2292,20251118,17,82,317.60
2293,20251017,9,159,81.64
2293,20251017,9,417,142.56
2294,20251113,2,34,42.63
2294,20251113,2,494,76.82
2295,20251206,19,325,109.84
2295,20251206,19,394,204.93
2296,20251104,12,26,107.94
2296,20251104,12,436,185.64
2297,20251117,8,306,201.06
2297,20251117,8,319,58.19
2298,20251024,10,175,229.96
2298,20251024,10,460,95.67
2299,20251114,13,1,54.45
2299,20251114,13,135,65.15
2300,20251018,17,239,60.15
2300,20251018,17,364,169.56
2301,20251211,18,166,59.52
2301,20251211,18,329,77.64
2302,20251207,1,360,63.10
2302,20251207,1,459,18.06
2303,20251112,6,125,229.59
2303,20251112,6,301,50.25
2304,20251115,16,139,83.61
2304,20251115,16,229,213.96
2305,20251208,3,315,64.84
2305,20251208,3,337,206.37
2306,20251018,14,315,156.09
2306,20251018,14,386,131.58
2307,20251123,15,207,40.88
2307,20251123,15,462,278.34
2308,20251203,4,208,274.56
2308,20251203,4,293,75.90
2309,20251025,9,25,183.42
2309,20251025,9,324,396.76
2310,20251130,19,455,39.69
2310,20251130,19,490,44.46
2311,20251019,3,422,278.48
2311,20251019,3,432,130.04
2312,20251117,4,28,21.15
2312,20251117,4,252,183.24
2313,20251201,3,37,101.30
2313,20251201,3,280,196.80
2314,20251020,11,294,218.52
2314,20251020,11,298,43.38
2315,20251206,17,144,25.73
2315,20251206,17,213,114.36
2316,20251021,18,239,67.78
2316,20251021,18,271,283.72
2317,20251101,8,423,49.50
2317,20251101,8,474,126.72
2318,20251019,4,169,147.32
2318,20251019,4,179,265.17
2319,20251024,13,41,69.00
2319,20251024,13,416,52.26
2320,20251023,17,123,184.44
2320,20251023,17,489,20.08
2321,20251111,18,318,98.76
2321,20251111,18,352,102.52
2322,20251030,7,252,20.26
2322,20251030,7,497,281.22
2323,20251112,9,363,78.17
2323,20251112,9,403,301.38
2324,20251116,6,183,302.08
2324,20251116,6,374,168.24
2325,20251030,6,123,279.81
2325,20251030,6,227,80.96
2326,20251028,2,237,60.72
2326,20251028,2,468,46.17
2327,20251130,12,206,105.12
2327,20251130,12,261,34.52
2328,20251111,19,211,74.34
2328,20251111,19,495,59.73
2329,20251031,13,71,229.28
2329,20251031,13,122,89.90
2330,20251212,3,403,104.08
2330,20251212,3,471,19.11
2331,20251206,10,49,134.07
2331,20251206,10,319,51.58
2332,20251106,15,82,73.62
2332,20251106,15,491,168.92
2333,20251114,3,28,223.08
2333,20251114,3,252,44.28
2334,20251023,7,282,111.18
2334,20251023,7,427,148.83
2335,20251209,6,465,16.78
2335,20251209,6,472,52.79
2336,20251103,19,29,312.12
2336,20251103,19,169,114.30
2337,20251115,4,82,98.94
2337,20251115,4,433,43.12
2338,20251111,16,132,74.76
2338,20251111,16,163,148.24
2339,20251105,13,281,136.36
2339,20251105,13,292,140.76
2340,20251106,18,108,64.35
2340,20251106,18,342,218.56
2341,20251020,6,68,144.74
2341,20251020,6,193,179.07
2342,20251114,14,111,341.16
2342,20251114,14,495,112.90
2343,20251212,16,191,181.26
2343,20251212,16,342,91.62
2344,20251027,3,187,50.68
2344,20251027,3,384,62.52
2345,20251024,4,117,260.25
2345,20251024,4,477,303.36
2346,20251215,13,286,302.97
2346,20251215,13,384,256.84
2347,20251215,1,256,418.92
2347,20251215,1,403,105.24
2348,20251108,2,315,117.56
2348,20251108,2,353,305.88
2349,20251208,19,108,178.30
2349,20251208,19,367,288.48
2350,20251201,14,228,36.66
2350,20251201,14,403,156.84
2351,20251108,2,291,22.86
2351,20251108,2,436,27.69
2352,20251105,16,98,203.48
2352,20251105,16,140,33.73
2353,20251103,12,321,283.08
2353,20251103,12,326,248.97
2354,20251114,18,308,101.59
2354,20251114,18,320,200.12
2355,20251213,14,394,58.59
2355,20251213,14,424,230.36
2356,20251120,5,366,139.02
2356,20251120,5,398,174.21
2357,20251108,7,124,12.62
2357,20251108,7,391,72.92
2358,20251129,7,101,74.25
2358,20251129,7,304,64.46
2359,20251110,7,169,250.00
2359,20251110,7,207,328.12
2360,20251209,12,239,177.54
2360,20251209,12,410,64.03
2361,20251122,12,87,364.60
2361,20251122,12,194,27.55
2362,20251115,17,381,282.06
2362,20251115,17,455,249.60
2363,20251215,10,51,69.06
2363,20251215,10,118,190.48
2364,20251122,6,20,144.70
2364,20251122,6,62,34.02
2365,20251104,9,119,20.85
2365,20251104,9,387,186.06
2366,20251115,15,188,26.04
2366,20251115,15,360,57.00
2367,20251201,5,230,137.80
2367,20251201,5,399,17.67
2368,20251114,8,152,66.16
2368,20251114,8,478,137.60
2369,20251117,20,281,232.65
2369,20251117,20,305,79.77
2370,20251108,9,56,26.43
2370,20251108,9,197,254.04
2371,20251103,5,22,148.83
2371,20251103,5,195,80.74
2372,20251113,9,251,68.25
2372,20251113,9,412,96.48
2373,20251118,13,381,30.39
2373,20251118,13,426,302.20
2374,20251016,4,196,194.01
2374,20251016,4,486,133.84
2375,20251027,20,63,251.61
2375,20251027,20,249,196.14
2376,20251213,2,35,26.66
2376,20251213,2,48,62.84
2377,20251203,12,89,243.51
2377,20251203,12,481,77.13
2378,20251112,11,157,65.01
2378,20251112,11,393,275.25
2379,20251208,12,99,42.42
2379,20251208,12,270,63.76
2380,20251028,13,45,208.65
2380,20251028,13,381,163.83
2381,20251205,12,297,171.38
2381,20251205,12,314,60.84
2382,20251124,14,67,228.36
2382,20251124,14,426,147.14
2383,20251114,9,70,77.30
2383,20251114,9,325,82.08
2384,20251117,12,24,61.82
2384,20251117,12,218,221.16
2385,20251115,16,263,397.76
2385,20251115,16,307,134.19
2386,20251204,14,2,37.38
2386,20251204,14,199,196.56
2387,20251204,5,98,265.92
2387,20251204,5,494,220.92
2388,20251022,5,43,253.44
2388,20251022,5,253,106.20
2389,20251027,4,156,132.32
2389,20251027,4,475,14.61
2390,20251020,5,336,16.92
2390,20251020,5,387,49.01
2391,20251107,18,280,84.36
2391,20251107,18,287,51.36
2392,20251206,14,122,39.69
2392,20251206,14,374,124.71
2393,20251117,5,99,99.84
2393,20251117,5,477,142.02
2394,20251022,6,112,125.08
2394,20251022,6,370,27.42
2395,20251017,12,327,346.12
2395,20251017,12,337,58.22
2396,20251025,1,6,127.76
